road,modal_class,segments,length_m,mean_lanes,mean_speed_mph,oneway_share,transit_share,max_transit_routes,commercial_share,junction_share,unpaved_share,class_pts,lane_pts,speed_pts,oneway_pts,transit_pts,commercial_pts,junction_pts,surface_pts,score,category,min_segment_score,max_segment_score,score_std,dominant_category,category_consistency,classification_margin,margin_label,lanes_imputed_share,speed_imputed_share,data_completeness
Victoria Avenue,residential,1,108,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Womerah Avenue,residential,4,469,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,10.0,Low,9.0,10.0,0.4,Low,1.0,10.0,stable,1.0,1.0,0.0
Hopewell Street,residential,2,235,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Little Comber Street,residential,2,97,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Britannia Lane,residential,1,90,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Walker Avenue,residential,1,143,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Quambi Place,residential,1,96,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Surrey Lane,residential,1,159,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Stephen Lane,residential,1,91,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Weedon Avenue,residential,1,80,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Mary Place,residential,3,284,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Great Thorne Street,residential,1,60,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Harmer Street,residential,1,150,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,0.0,1.0
Challis Avenue,residential,2,404,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Alma Street,residential,1,83,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Jesson Street,residential,1,89,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Darlington Lane,residential,1,263,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Eveleigh Street,residential,2,255,1.0,25,0.38,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Eric Street,residential,1,126,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Hollowforth Avenue,residential,1,110,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kardinia Road,residential,2,407,1.0,25,0.0,1.0,2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Nesbitt Street,residential,1,42,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Steel Street,residential,1,79,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Iris Street,residential,1,180,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Wisdom Street,residential,1,178,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Parkham Street,residential,1,162,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Smithers Street,residential,2,113,1.0,25,0.5,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.5,0.0,0.75
Corben Street,residential,1,110,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
O'Loughlin Street,residential,1,124,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Tusculum Street,residential,1,228,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Challis Street,residential,1,106,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Denning Street,residential,1,155,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Bennett Place,unclassified,1,79,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Archibald Avenue,residential,3,503,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.09,0.0,0.95
Poplar Street,residential,1,108,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,0.0,1.0
Beames Street,residential,1,48,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Refinery Drive,residential,1,283,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Tambua Street,residential,1,106,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Cadigal Avenue,residential,3,234,1.0,25,0.23,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Sunnyside Avenue,residential,1,56,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Matilda Street,residential,1,41,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Maney Street,residential,1,100,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Lombard Close,residential,2,92,1.0,25,0.65,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Fredbert Street,residential,1,81,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Oxley Street,residential,1,92,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Walsh Avenue,residential,2,131,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Freshwater Lane,residential,1,34,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Keston Avenue,residential,1,232,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Pidcock Street,residential,1,82,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Crooks Lane,residential,1,34,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Cornwallis Street,residential,1,205,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Sands Street,residential,3,112,1.0,25,0.61,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Eva Street,residential,1,136,1.0,25,0.0,1.0,2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Uther Street,residential,1,78,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Rockwall Crescent,residential,1,127,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Rockwell Place,residential,1,44,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Brodie Street,residential,1,88,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Alton Street,residential,1,120,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Artlett Street,residential,1,39,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Marathon Road,residential,1,177,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Olive Street,residential,1,97,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Griffiths Street,residential,3,165,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.3,0.3,0.7
Cary Lane,residential,1,91,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Oswald Lane,residential,1,40,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Dillon Street,residential,1,179,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Crick Avenue,residential,1,60,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Bates Avenue,residential,1,50,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Grose Street,residential,1,274,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kepos Street,residential,4,256,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Evan Lane,residential,1,114,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
West Lane,residential,1,54,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Tivoli Street,residential,1,89,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Duxford Street,residential,1,226,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Dillon Lane,residential,1,129,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Belmore Lane,residential,1,249,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Dyson Lane,residential,1,137,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kingsclear Lane,residential,1,108,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Saber Street,residential,1,49,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Dudley Street,residential,1,54,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kulgoa Lane,residential,1,140,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Ada Place,residential,1,274,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
St James Lane,residential,1,111,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
John Lane,residential,1,69,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Bakers Lane,residential,2,78,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Lower Avon Street,residential,2,148,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Figtree Avenue,residential,1,172,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Trinity Avenue,residential,3,128,1.0,25,0.43,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.57,0.0,0.72
Druitt Lane,residential,1,92,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,0.0,1.0
Reiby Place,residential,1,164,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Crydon Lane,residential,1,83,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Burns Lane,residential,1,87,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Burns Street,residential,1,87,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Small Lane,residential,1,94,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Edward Lane,residential,1,98,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Elvy Place,residential,1,45,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Yenda Avenue,residential,1,102,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Lugar Brae Avenue,residential,1,154,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,0.0,1.0
Cables Place,residential,1,85,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Septimus Street,residential,1,174,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Dunkerley Place,residential,2,288,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Pearson Street,residential,1,142,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Stores Street,residential,1,65,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Goldman Lane,residential,1,64,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Marine Parade,residential,1,66,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Weldon Lane,residential,1,59,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wellington Lane,residential,1,43,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wiston Gardens,residential,1,74,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Bathurst Lane,residential,1,52,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Hatbox Place,residential,1,60,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Rowena Place,residential,1,36,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,0.0,1.0
Pine Square,residential,1,66,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Fred Lane,residential,1,85,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Hiles Street,residential,1,188,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Handcock Lane,residential,1,77,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Colbourne Avenue,residential,1,132,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
